epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,329.501,0.92111,1.02313,1.28305,0.90483,0.87147,0.92594,0.64531,0.96928,0.84678,1.26682,8.713e-06,8.713e-06,8.713e-06
41,337.602,0.94157,1.0408,1.29689,0.92106,0.88986,0.93336,0.65226,0.96102,0.82059,1.25982,8.68e-06,8.68e-06,8.68e-06
42,345.663,0.94132,1.04156,1.30993,0.9361,0.869,0.93345,0.6535,0.96823,0.81658,1.25908,8.647e-06,8.647e-06,8.647e-06
43,353.76,0.9205,1.0423,1.29444,0.91173,0.89043,0.93125,0.65117,0.97884,0.82154,1.2632,8.614e-06,8.614e-06,8.614e-06
44,361.859,0.9351,1.04134,1.29926,0.91677,0.88995,0.93056,0.64678,0.97437,0.83103,1.26049,8.581e-06,8.581e-06,8.581e-06
45,369.939,0.89219,0.99504,1.27154,0.88791,0.90087,0.92925,0.64565,0.9805,0.83064,1.26771,8.548e-06,8.548e-06,8.548e-06
46,378.006,0.91548,1.01396,1.28992,0.91835,0.8897,0.92925,0.6544,0.96638,0.80729,1.26045,8.515e-06,8.515e-06,8.515e-06
47,386.099,0.89714,0.99048,1.27216,0.93128,0.89374,0.935,0.66249,0.95284,0.79221,1.24873,8.482e-06,8.482e-06,8.482e-06
48,394.21,0.90254,0.99045,1.27092,0.92247,0.90526,0.93672,0.65685,0.97438,0.80009,1.26091,8.449e-06,8.449e-06,8.449e-06
49,402.366,0.90814,1.00507,1.2722,0.92449,0.90119,0.93662,0.65638,0.96259,0.79345,1.25851,8.416e-06,8.416e-06,8.416e-06
50,410.519,0.91321,0.98901,1.2783,0.92637,0.90152,0.93634,0.66447,0.9494,0.76929,1.24785,8.383e-06,8.383e-06,8.383e-06
51,418.971,0.90533,0.96679,1.2694,0.93012,0.9025,0.93873,0.66947,0.94994,0.76556,1.2464,8.35e-06,8.35e-06,8.35e-06
52,427.047,0.88736,0.9644,1.27176,0.93396,0.90189,0.93863,0.6587,0.96972,0.76824,1.25117,8.317e-06,8.317e-06,8.317e-06
53,435.11,0.9099,0.98343,1.27502,0.92877,0.90594,0.94108,0.66315,0.96861,0.75898,1.25268,8.284e-06,8.284e-06,8.284e-06
54,443.152,0.90512,0.97577,1.26834,0.93406,0.89965,0.93978,0.67134,0.95861,0.75736,1.24142,8.251e-06,8.251e-06,8.251e-06
55,451.227,0.87279,0.9564,1.2565,0.94665,0.89053,0.93803,0.67023,0.95818,0.76063,1.24508,8.218e-06,8.218e-06,8.218e-06
56,459.27,0.90145,0.95685,1.26951,0.94226,0.90073,0.94228,0.66947,0.95674,0.74769,1.23886,8.185e-06,8.185e-06,8.185e-06
57,467.317,0.87972,0.94096,1.2576,0.93787,0.90311,0.94193,0.6682,0.95551,0.74886,1.23736,8.152e-06,8.152e-06,8.152e-06
58,475.372,0.88097,0.92943,1.25193,0.92127,0.91083,0.94259,0.66824,0.94684,0.74671,1.23674,8.119e-06,8.119e-06,8.119e-06
59,483.438,0.88869,0.96078,1.25989,0.91331,0.91902,0.9415,0.67205,0.94422,0.73448,1.24002,8.086e-06,8.086e-06,8.086e-06
60,491.517,0.88753,0.9339,1.2589,0.92857,0.91771,0.94556,0.67247,0.94964,0.73291,1.23883,8.053e-06,8.053e-06,8.053e-06
61,499.638,0.88891,0.92816,1.25046,0.93466,0.9012,0.94102,0.66978,0.93982,0.73266,1.23493,8.02e-06,8.02e-06,8.02e-06
62,507.723,0.8648,0.91734,1.25248,0.93217,0.91512,0.94309,0.67463,0.94455,0.72374,1.24016,7.987e-06,7.987e-06,7.987e-06
63,515.794,0.88702,0.92213,1.2466,0.9402,0.90544,0.94605,0.67382,0.94131,0.71583,1.23148,7.954e-06,7.954e-06,7.954e-06
64,523.852,0.8863,0.95358,1.25594,0.92689,0.92212,0.94675,0.6766,0.94273,0.71438,1.23158,7.921e-06,7.921e-06,7.921e-06
65,531.935,0.85039,0.90384,1.22391,0.92934,0.91357,0.94944,0.68109,0.92782,0.71143,1.22803,7.888e-06,7.888e-06,7.888e-06
66,539.998,0.87527,0.90825,1.2482,0.92377,0.92605,0.94877,0.68685,0.91735,0.70839,1.21548,7.855e-06,7.855e-06,7.855e-06
67,548.101,0.8882,0.91159,1.2659,0.93257,0.91798,0.9442,0.6754,0.92951,0.7154,1.22651,7.822e-06,7.822e-06,7.822e-06
68,556.218,0.88669,0.93916,1.26178,0.92945,0.92002,0.94703,0.67773,0.93107,0.71065,1.22427,7.789e-06,7.789e-06,7.789e-06
69,564.3,0.89246,0.91954,1.26645,0.94331,0.90695,0.94597,0.68134,0.91963,0.70325,1.22021,7.756e-06,7.756e-06,7.756e-06
70,572.386,0.88696,0.91984,1.25507,0.93908,0.91782,0.94451,0.67786,0.9256,0.70072,1.22033,7.723e-06,7.723e-06,7.723e-06
71,580.474,0.88117,0.89898,1.25238,0.93809,0.91239,0.94829,0.6812,0.92712,0.69665,1.22115,7.69e-06,7.69e-06,7.69e-06
72,588.535,0.86268,0.91241,1.23686,0.92978,0.91658,0.94683,0.68135,0.92305,0.6948,1.21183,7.657e-06,7.657e-06,7.657e-06
73,596.632,0.86119,0.8876,1.2498,0.94401,0.90864,0.9494,0.67957,0.94349,0.7018,1.22452,7.624e-06,7.624e-06,7.624e-06
74,604.695,0.87342,0.90572,1.23723,0.94816,0.9062,0.9504,0.68184,0.92662,0.69729,1.20859,7.591e-06,7.591e-06,7.591e-06
75,612.767,0.85761,0.87494,1.22585,0.93237,0.93154,0.95342,0.68764,0.91938,0.68026,1.20651,7.558e-06,7.558e-06,7.558e-06
76,620.829,0.8647,0.88268,1.24385,0.93055,0.91947,0.94613,0.68295,0.91056,0.68317,1.2049,7.525e-06,7.525e-06,7.525e-06
77,628.869,0.84228,0.87742,1.2299,0.92125,0.93367,0.94995,0.68593,0.9168,0.68614,1.20885,7.492e-06,7.492e-06,7.492e-06
78,636.897,0.85924,0.89337,1.24153,0.93403,0.92006,0.95032,0.68581,0.91874,0.68227,1.20771,7.459e-06,7.459e-06,7.459e-06
79,644.966,0.86041,0.86253,1.24003,0.93368,0.91916,0.95385,0.68663,0.93143,0.68091,1.21634,7.426e-06,7.426e-06,7.426e-06
80,653.036,0.87912,0.88977,1.22758,0.94,0.92738,0.95249,0.69159,0.90874,0.66696,1.20065,7.393e-06,7.393e-06,7.393e-06
81,661.178,0.86853,0.88452,1.23564,0.94615,0.91996,0.95119,0.68939,0.92468,0.67672,1.21323,7.36e-06,7.36e-06,7.36e-06
82,669.28,0.86598,0.87335,1.23636,0.9378,0.93636,0.95307,0.68912,0.92536,0.66966,1.21155,7.327e-06,7.327e-06,7.327e-06
83,677.432,0.85956,0.87713,1.23216,0.94671,0.91651,0.95215,0.68878,0.92446,0.66923,1.21499,7.294e-06,7.294e-06,7.294e-06
84,685.433,0.84641,0.8596,1.22302,0.92367,0.92994,0.95223,0.68317,0.91712,0.67209,1.20845,7.261e-06,7.261e-06,7.261e-06
85,693.456,0.86093,0.84864,1.2351,0.93672,0.93146,0.95262,0.68792,0.91847,0.66116,1.2058,7.228e-06,7.228e-06,7.228e-06
86,701.479,0.86425,0.86416,1.23117,0.94301,0.92763,0.95292,0.68952,0.91862,0.66144,1.20466,7.195e-06,7.195e-06,7.195e-06
87,709.476,0.85641,0.85768,1.23009,0.93723,0.92468,0.95107,0.6852,0.92074,0.66853,1.20494,7.162e-06,7.162e-06,7.162e-06
