epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,1311.53,0.70524,0.47012,1.19357,0.96362,0.95351,0.96445,0.70581,0.9278,0.43961,1.34099,8.713e-05,8.713e-05,8.713e-05
41,1344.19,0.72226,0.48823,1.19546,0.94099,0.95092,0.96083,0.69886,0.92909,0.488,1.27483,8.68e-05,8.68e-05,8.68e-05
42,1376.84,0.73823,0.51199,1.19691,0.96337,0.94773,0.96163,0.70181,0.91338,0.45389,1.27474,8.647e-05,8.647e-05,8.647e-05
43,1409.54,0.72382,0.48656,1.18337,0.95988,0.9476,0.96532,0.71736,0.87266,0.43757,1.25105,8.614e-05,8.614e-05,8.614e-05
44,1442.33,0.72146,0.4788,1.19288,0.94838,0.93719,0.95868,0.69844,0.91951,0.45446,1.26319,8.581e-05,8.581e-05,8.581e-05
45,1474.99,0.70322,0.46018,1.18542,0.95989,0.94881,0.96874,0.71295,0.91217,0.43393,1.27178,8.548e-05,8.548e-05,8.548e-05
46,1507.61,0.69799,0.47453,1.16647,0.97161,0.95466,0.97047,0.69997,0.95412,0.44105,1.28001,8.515e-05,8.515e-05,8.515e-05
47,1540.32,0.69718,0.46927,1.15053,0.96694,0.94566,0.96394,0.71407,0.89227,0.44306,1.2159,8.482e-05,8.482e-05,8.482e-05
48,1572.99,0.68666,0.4618,1.1487,0.95459,0.96152,0.96921,0.71223,0.89695,0.45552,1.24724,8.449e-05,8.449e-05,8.449e-05
49,1605.69,0.68447,0.47921,1.15745,0.95127,0.92799,0.9633,0.71374,0.91533,0.43435,1.2729,8.416e-05,8.416e-05,8.416e-05
50,1638.36,0.68678,0.45676,1.15252,0.94768,0.94387,0.96446,0.72722,0.88756,0.43696,1.29278,8.383e-05,8.383e-05,8.383e-05
51,1671.18,0.67594,0.43283,1.15758,0.96089,0.95991,0.96956,0.70667,0.95058,0.45921,1.36329,8.35e-05,8.35e-05,8.35e-05
52,1703.88,0.67276,0.4405,1.16676,0.96108,0.95455,0.97369,0.71791,0.88646,0.44823,1.28411,8.317e-05,8.317e-05,8.317e-05
53,1736.59,0.68169,0.44637,1.16755,0.96659,0.95476,0.974,0.72139,0.9121,0.4208,1.28443,8.284e-05,8.284e-05,8.284e-05
54,1769.23,0.65995,0.44544,1.15391,0.95515,0.94001,0.96453,0.70499,0.88359,0.41903,1.27634,8.251e-05,8.251e-05,8.251e-05
55,1801.92,0.6492,0.44414,1.15187,0.9414,0.95718,0.9673,0.72881,0.873,0.4435,1.27702,8.218e-05,8.218e-05,8.218e-05
56,1834.72,0.66436,0.44852,1.17125,0.94704,0.93531,0.96111,0.72355,0.86939,0.40236,1.30358,8.185e-05,8.185e-05,8.185e-05
57,1867.41,0.64568,0.43199,1.15549,0.97328,0.94022,0.97524,0.7301,0.86305,0.41323,1.27401,8.152e-05,8.152e-05,8.152e-05
58,1900.22,0.65746,0.4362,1.15217,0.94895,0.94669,0.96851,0.72988,0.88905,0.42466,1.29269,8.119e-05,8.119e-05,8.119e-05
59,1932.91,0.64077,0.43623,1.13914,0.94916,0.94673,0.96179,0.72045,0.89462,0.44653,1.29097,8.086e-05,8.086e-05,8.086e-05
60,1965.59,0.64065,0.42986,1.13809,0.9567,0.93442,0.96851,0.72798,0.87751,0.45281,1.27997,8.053e-05,8.053e-05,8.053e-05
61,1998.24,0.66001,0.43043,1.15778,0.96351,0.93837,0.96918,0.7196,0.88229,0.42059,1.29979,8.02e-05,8.02e-05,8.02e-05
62,2030.91,0.63488,0.42554,1.14061,0.9679,0.95956,0.97572,0.74116,0.83645,0.40042,1.26344,7.987e-05,7.987e-05,7.987e-05
63,2063.71,0.64274,0.42204,1.13203,0.96139,0.94917,0.97321,0.73096,0.85064,0.42921,1.25108,7.954e-05,7.954e-05,7.954e-05
64,2096.37,0.63368,0.41603,1.12982,0.94718,0.96209,0.97026,0.71359,0.93589,0.43587,1.32593,7.921e-05,7.921e-05,7.921e-05
65,2129.09,0.60194,0.40071,1.09909,0.94461,0.94541,0.96768,0.72689,0.86375,0.40345,1.26648,7.888e-05,7.888e-05,7.888e-05
66,2161.78,0.6262,0.41459,1.12874,0.96458,0.95508,0.9691,0.72983,0.87067,0.4105,1.28037,7.855e-05,7.855e-05,7.855e-05
67,2194.5,0.62316,0.42311,1.1374,0.95026,0.96261,0.97149,0.74027,0.86561,0.40494,1.28266,7.822e-05,7.822e-05,7.822e-05
68,2227.2,0.62411,0.42229,1.14317,0.96353,0.94427,0.96603,0.72195,0.87086,0.41876,1.30861,7.789e-05,7.789e-05,7.789e-05
69,2259.9,0.62387,0.42216,1.1277,0.96181,0.94549,0.9701,0.73558,0.84966,0.41306,1.27842,7.756e-05,7.756e-05,7.756e-05
70,2292.58,0.62249,0.40964,1.12599,0.96982,0.9541,0.96665,0.72467,0.89103,0.40856,1.30999,7.723e-05,7.723e-05,7.723e-05
71,2325.27,0.61562,0.40209,1.13153,0.94738,0.95952,0.96472,0.73354,0.85852,0.42695,1.28572,7.69e-05,7.69e-05,7.69e-05
72,2357.95,0.60037,0.40099,1.11838,0.96517,0.94047,0.96777,0.72696,0.86448,0.41137,1.27806,7.657e-05,7.657e-05,7.657e-05
73,2390.64,0.60794,0.39576,1.12895,0.96299,0.94996,0.97171,0.72605,0.86036,0.39958,1.29062,7.624e-05,7.624e-05,7.624e-05
74,2423.31,0.6083,0.40383,1.12419,0.96491,0.95348,0.96794,0.72847,0.84942,0.39694,1.27253,7.591e-05,7.591e-05,7.591e-05
75,2455.98,0.58552,0.39194,1.10277,0.96338,0.95082,0.9688,0.72138,0.88632,0.40276,1.34293,7.558e-05,7.558e-05,7.558e-05
76,2488.64,0.59495,0.38951,1.11804,0.96233,0.94055,0.97075,0.72241,0.89887,0.41685,1.32983,7.525e-05,7.525e-05,7.525e-05
77,2521.34,0.57533,0.37553,1.10373,0.95883,0.95563,0.97253,0.73059,0.86914,0.40333,1.29319,7.492e-05,7.492e-05,7.492e-05
78,2554.05,0.5866,0.40248,1.11707,0.96091,0.93605,0.97333,0.73101,0.88074,0.44773,1.31068,7.459e-05,7.459e-05,7.459e-05
79,2586.76,0.58526,0.37593,1.10602,0.9746,0.93252,0.96625,0.72591,0.88347,0.41309,1.3088,7.426e-05,7.426e-05,7.426e-05
80,2619.43,0.5978,0.39342,1.09214,0.95969,0.93695,0.96896,0.7289,0.87031,0.40396,1.29651,7.393e-05,7.393e-05,7.393e-05
81,2652.11,0.58674,0.38572,1.10249,0.94895,0.95478,0.97191,0.74065,0.87379,0.40259,1.31967,7.36e-05,7.36e-05,7.36e-05
82,2684.8,0.59075,0.37891,1.1117,0.95669,0.93869,0.96506,0.74063,0.85199,0.40502,1.26659,7.327e-05,7.327e-05,7.327e-05
83,2717.48,0.57209,0.36814,1.09734,0.96563,0.95787,0.97583,0.75007,0.81964,0.38263,1.23932,7.294e-05,7.294e-05,7.294e-05
84,2750.25,0.56382,0.37219,1.09338,0.97103,0.95606,0.97404,0.73743,0.84109,0.38586,1.26357,7.261e-05,7.261e-05,7.261e-05
85,2782.98,0.564,0.36853,1.08813,0.96655,0.96096,0.96879,0.72995,0.8886,0.41051,1.30519,7.228e-05,7.228e-05,7.228e-05
86,2815.64,0.57584,0.37023,1.09188,0.97045,0.95512,0.96744,0.72268,0.88423,0.40621,1.28475,7.195e-05,7.195e-05,7.195e-05
87,2848.34,0.56613,0.36871,1.0915,0.95838,0.95462,0.97138,0.73529,0.87858,0.4107,1.31045,7.162e-05,7.162e-05,7.162e-05
88,2880.99,0.57815,0.37372,1.10671,0.96349,0.95837,0.96424,0.72508,0.87503,0.39692,1.28562,7.129e-05,7.129e-05,7.129e-05
89,2913.7,0.55595,0.36284,1.08512,0.95942,0.94061,0.96894,0.74347,0.83838,0.38165,1.27172,7.096e-05,7.096e-05,7.096e-05
90,2946.4,0.55424,0.36893,1.08555,0.95797,0.96128,0.97094,0.73285,0.85767,0.41226,1.31352,7.063e-05,7.063e-05,7.063e-05
91,2979.13,0.55845,0.36495,1.09022,0.95574,0.94488,0.97291,0.74782,0.83904,0.38898,1.28543,7.03e-05,7.03e-05,7.03e-05
92,3011.79,0.55501,0.36167,1.09961,0.95784,0.97448,0.97515,0.73013,0.87094,0.39188,1.31689,6.997e-05,6.997e-05,6.997e-05
93,3044.51,0.53869,0.35913,1.07627,0.96839,0.9627,0.97641,0.73112,0.87951,0.3833,1.30675,6.964e-05,6.964e-05,6.964e-05
94,3077.2,0.5435,0.36155,1.06938,0.95846,0.95922,0.97322,0.74383,0.85453,0.38024,1.25822,6.931e-05,6.931e-05,6.931e-05
95,3109.92,0.55884,0.35959,1.08206,0.96473,0.97393,0.97773,0.7467,0.85249,0.36636,1.28074,6.898e-05,6.898e-05,6.898e-05
96,3142.56,0.52346,0.34708,1.06772,0.95976,0.95758,0.9702,0.73918,0.84625,0.37054,1.30426,6.865e-05,6.865e-05,6.865e-05
97,3175.23,0.52791,0.34932,1.07021,0.96584,0.95408,0.97039,0.73952,0.84464,0.39691,1.27274,6.832e-05,6.832e-05,6.832e-05
98,3207.89,0.53756,0.35662,1.07418,0.96059,0.9578,0.97257,0.74862,0.82777,0.38715,1.25713,6.799e-05,6.799e-05,6.799e-05
99,3240.6,0.51458,0.34223,1.06188,0.96971,0.94955,0.97123,0.74416,0.84541,0.38527,1.28122,6.766e-05,6.766e-05,6.766e-05
100,3273.29,0.5267,0.3511,1.05856,0.96956,0.95843,0.97591,0.74636,0.85664,0.39199,1.26915,6.733e-05,6.733e-05,6.733e-05
101,3305.98,0.53468,0.34436,1.0658,0.96288,0.95498,0.96814,0.74321,0.83918,0.38843,1.27668,6.7e-05,6.7e-05,6.7e-05
102,3338.64,0.52298,0.35357,1.07357,0.94766,0.95705,0.96931,0.736,0.86558,0.41208,1.28049,6.667e-05,6.667e-05,6.667e-05
103,3371.35,0.52883,0.37036,1.08679,0.96183,0.95287,0.97137,0.73578,0.87462,0.41096,1.33441,6.634e-05,6.634e-05,6.634e-05
104,3404.02,0.53627,0.3577,1.08194,0.96781,0.95104,0.96809,0.74207,0.86848,0.43392,1.31129,6.601e-05,6.601e-05,6.601e-05
105,3436.69,0.50429,0.35108,1.06443,0.95487,0.96185,0.9749,0.73721,0.88581,0.40198,1.31156,6.568e-05,6.568e-05,6.568e-05
106,3469.38,0.50963,0.33453,1.05061,0.95277,0.96066,0.97361,0.75377,0.83744,0.38234,1.26782,6.535e-05,6.535e-05,6.535e-05
107,3502.24,0.52559,0.34653,1.06411,0.96948,0.96643,0.97562,0.74402,0.85519,0.35907,1.30729,6.502e-05,6.502e-05,6.502e-05
108,3534.92,0.51777,0.33685,1.07403,0.9642,0.95778,0.97463,0.75288,0.83628,0.38825,1.27153,6.469e-05,6.469e-05,6.469e-05
109,3567.64,0.50592,0.33844,1.06118,0.97104,0.95252,0.97386,0.75283,0.84445,0.39802,1.30002,6.436e-05,6.436e-05,6.436e-05
110,3600.34,0.50981,0.33561,1.05669,0.96483,0.95301,0.9653,0.74108,0.843,0.3947,1.31333,6.403e-05,6.403e-05,6.403e-05
111,3633.05,0.49343,0.32334,1.05287,0.97085,0.96054,0.97076,0.75492,0.8409,0.3914,1.31806,6.37e-05,6.37e-05,6.37e-05
112,3665.84,0.51443,0.3315,1.0573,0.95021,0.95966,0.96998,0.74037,0.83948,0.39752,1.30536,6.337e-05,6.337e-05,6.337e-05
113,3698.53,0.48908,0.33197,1.03688,0.96359,0.96646,0.97002,0.74316,0.85226,0.38974,1.31771,6.304e-05,6.304e-05,6.304e-05
114,3731.19,0.49518,0.32547,1.03612,0.97281,0.96221,0.97447,0.734,0.90472,0.40453,1.329,6.271e-05,6.271e-05,6.271e-05
115,3763.88,0.49583,0.3411,1.0247,0.97936,0.9597,0.97577,0.73651,0.87389,0.38369,1.29799,6.238e-05,6.238e-05,6.238e-05
